landing_site,fishing_date,fishing_ground,english_name,scientific_name,group,tl,fl,wt,area
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,64,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,7,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,7,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,75,7,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,64,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,6,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,93,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,93,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,95,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,7,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,7,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,75,5,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,76,5,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2025-03-13,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Wete,2025-01-19,Funzi,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Wete,2025-01-19,Funzi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,142,30,Zanzibar
Wete,2025-01-29,Mkondoni,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,51,2,Zanzibar
Wete,2025-01-29,Mkondoni,Bigeye Tuna,Thunnus obesus,Tuna,NA,57,3,Zanzibar
Other,2025-01-29,EEZ,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Mainland
Other,2025-01-29,EEZ,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Mainland
Wete,2025-01-31,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Wete,NA,Kundeni Chini,Yellowfin Tuna,Thunnus albacares,Tuna,NA,135,41,Zanzibar
Deep Sea,NA,Chundo Milangoni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,2,Mainland
Wete,2025-02-20,Funzi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,151,45,Zanzibar
Wete,2025-02-20,Funzi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,136,30,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,52,2,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,4,Zanzibar
Wete,2025-03-13,Kashani chini,Bigeye Tuna,Thunnus obesus,Tuna,NA,126,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Zanzibar
Wete,2025-04-16,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,52,2,Zanzibar
Jimbiza,NA,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,13,Mainland
Jimbiza,NA,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,12,Mainland
Jimbiza,NA,Lwanje,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Jimbiza,NA,Lwanje,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Mainland
Jimbiza,NA,Lwanje,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Mainland
Jimbiza,NA,Lwanje,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4.5,Mainland
Jimbiza,NA,Lwanje,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Jimbiza,2024-01-13,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,82,11,Mainland
Deep Sea,NA,Chundo Milangoni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,59,3,Mainland
Jimbiza,2024-01-13,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,115,25,Mainland
Jimbiza,2024-01-13,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,112,22,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,6,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,6,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,75,7,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,87,13,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,13,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,96,18,Mainland
Jimbiza,NA,Lukila,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,113,25,Mainland
Wete,2024-01-15,Kundeni Chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Wete,2024-01-15,Kundeni Chini,Bigeye Tuna,Thunnus obesus,Tuna,NA,53,2,Zanzibar
Wete,2024-01-22,Gando Chokaani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,51,2,Zanzibar
Wete,2024-01-25,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,2,Zanzibar
Feri,2024-01-25,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Mainland
Feri,2024-01-25,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Mainland
Feri,2024-01-25,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,6,Mainland
Feri,2024-01-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,2024-01-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,22,Mainland
Feri,2024-01-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,18,Mainland
Feri,2024-01-29,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,2024-01-29,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,19,Mainland
Feri,2024-01-29,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,13,Mainland
Feri,2024-01-29,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,92,18,Mainland
Wete,NA,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,52,2,Zanzibar
Wete,NA,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,3,Zanzibar
Wete,NA,Kashani chini,Bigeye Tuna,Thunnus obesus,Tuna,NA,106,14,Zanzibar
Wete,NA,Kashani chini,Bigeye Tuna,Thunnus obesus,Tuna,NA,106,14,Zanzibar
Wete,NA,Misali chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5.5,Zanzibar
Wete,2024-02-13,Kundeni Chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,2,Zanzibar
Wete,2024-02-15,Mnarani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,71,5,Zanzibar
Wete,2024-02-25,Fundo,Bigeye Tuna,Thunnus obesus,Tuna,NA,61,3,Zanzibar
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,102,23,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,14,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,13,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,12,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,13,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,104,24,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,110,26,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,15,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,23,Mainland
Feri,NA,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,168,36,Mainland
Jimbiza,2024-02-25,Lukila,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Mainland
Jimbiza,2024-02-26,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,90,13,Mainland
Jimbiza,2024-02-26,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,75,6,Mainland
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-01-13,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2024-01-18,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Wete,NA,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,2,Zanzibar
Wete,NA,Misali chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,2,Zanzibar
Feri,2024-02-20,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,16,Mainland
Feri,2024-02-20,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,17,Mainland
Feri,2024-02-20,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,24,Mainland
Feri,2024-02-20,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,24,Mainland
Feri,2024-02-20,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,106,25,Mainland
Feri,2024-02-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,14,Mainland
Feri,2024-02-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,13,Mainland
Feri,2024-02-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,95,22,Mainland
Feri,2024-02-25,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,107,26,Mainland
Feri,2024-02-29,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,6,Mainland
Feri,2024-02-29,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,6,Mainland
Feri,2024-02-29,Vyulu,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,5,Mainland
Feri,2024-02-29,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,2024-02-29,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,98,23,Mainland
Feri,2024-02-29,Vyulu,Bigeye Tuna,Thunnus obesus,Tuna,NA,107,25,Mainland
Jimbiza,2024-03-18,Chamba cha Sudi,Yellowfin Tuna,Thunnus albacares,Tuna,NA,112,24,Mainland
Jimbiza,2024-03-29,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,105,20,Mainland
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Zanzibar
Wete,2024-02-15,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,3,Zanzibar
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,13,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,23,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,94,23,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,72,6,Mainland
Feri,NA,Vyulu 2,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,14,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,98,22,Mainland
Feri,NA,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,104,24,Mainland
Feri,2024-02-13,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,13,Mainland
Feri,2024-02-13,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,78,13,Mainland
Feri,2024-02-13,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,14,Mainland
Feri,2024-02-13,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,96,23,Mainland
Feri,2024-02-13,Majomvi,Bigeye Tuna,Thunnus obesus,Tuna,NA,110,26,Mainland
Feri,2024-02-15,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,13,Mainland
Feri,2024-02-15,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,15,Mainland
Feri,2024-02-15,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,93,24,Mainland
Feri,2024-02-15,Vyulu 2,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,21,Mainland
Nungwi,2024-01-22,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-22,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-22,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,8,Zanzibar
Nungwi,2024-01-22,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-22,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-26,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,88,8,Zanzibar
Nungwi,2024-01-31,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Wete,NA,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,4.5,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,78,5,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Bigeye Tuna,Thunnus obesus,Tuna,NA,124,22,Zanzibar
Jimbiza,NA,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,105,21,Mainland
Jimbiza,NA,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,107,22,Mainland
Jimbiza,NA,Kivulugo,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,11,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,113,25,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,59,3,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,4,Mainland
Feri,NA,Bohari,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,75,6,Mainland
Feri,NA,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,89,13,Mainland
Feri,NA,Bohari,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,23,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,3,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,5,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,3,Mainland
Feri,NA,kivale,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,3,Mainland
