"ID","Action","Date","Time","Enumerator","Country","Water Body","Region","District","Date","Village","Landing site","Fishing Ground (Locality)","Number of Fishers","Craft Type","Gear Type","Type of Fish (Species)","Local Name","Code","TL(cm)","FL","Uzito Wa Samaki","Longitude","Latitude","Connected_form","Connected_form_data"
"1351726","","15-05-2024","12:44 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","115.2","103.2","20","","","",""
"1351726","","15-05-2024","12:44 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","116.1","104.3","21","","","",""
"1351725","","15-05-2024","12:37 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","93.9","89.4","4","","","",""
"1351725","","15-05-2024","12:37 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","","","","","","",""
"1351722","","15-05-2024","12:32 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","101.1","90.0","13","","","",""
"1351722","","15-05-2024","12:32 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","103.1","96.1","14.5","","","",""
"1351722","","15-05-2024","12:32 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","108.0","97.5","15","","","",""
"1351722","","15-05-2024","12:32 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","115.2","103.2","20","","","",""
"1351722","","15-05-2024","12:32 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","116.1","104.3","21","","","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","105.8","98.5","6.0","39.2065323","-6.6635816","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","93.5","84.2","3.5","39.2065323","-6.6635816","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","114.6","107.8","5.0","39.2065323","-6.6635816","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","121.3","114.3","4.6","39.2065323","-6.6635816","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","109.8","101.8","6.0","39.2065323","-6.6635816","",""
"1350736","","09-05-2024","02:50 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","102.8","90.8","5.0","39.2065323","-6.6635816","",""
"1350731","","09-05-2024","02:37 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","Sphyraena spp","","YRB","115.5","108.4","4.0","39.2065323","-6.6635816","",""
"1350728","","09-05-2024","02:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","Thunnus albacares","","YFT","115.5","108.5","4.0","39.2062074","-6.6641491","",""
"1350728","","09-05-2024","02:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","Thunnus albacares","","YFT","110.3","105.1","20.0","39.2062074","-6.6641491","",""
"1350728","","09-05-2024","02:32 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","Thunnus albacares","","YFT","120.5","111.1","4.0","39.2062074","-6.6641491","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","121.6","112.5","9.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","110.3","100.5","6.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","133.3","122.2","11.5","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","124.5","111.5","8.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","95.3","87.1","4.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","92.7","84.7","3.5","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","92.7","84.7","3.5","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","89.9","87.9","4.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","89.3","75.6","3.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","76.5","72.5","3.2","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","108.5","99.6","6.6","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","84.5","76.5","3.0","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","94.3","84.2","3.5","39.2052327","-6.6798148","",""
"1350727","","09-05-2024","02:23 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","NG","LL","scomberomorus commerson","","COM","116.3","106.9","8.5","39.2052327","-6.6798148","",""
"1350720","","09-05-2024","01:25 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Sphyraena spp","","YRB","107.6","99.4","4.5","39.191911","-6.6620024","",""
"1350720","","09-05-2024","01:25 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Sphyraena spp","","YRB","1141","106.3","5.0","39.191911","-6.6620024","",""
"1350720","","09-05-2024","01:25 PM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","HL","Sphyraena spp","","YRB","129.2","121.1","7.5","39.191911","-6.6620024","",""
"1331880","","15-01-2024","12:26 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Thunnus albacares","","YFT","135.5","123.2","28","39.2126719","-6.6650701","",""
"1331880","","15-01-2024","12:26 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Thunnus albacares","","YFT","117.2","106.8","27","39.2126719","-6.6650701","",""
"1331880","","15-01-2024","12:26 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Thunnus albacares","","YFT","119.5","112.5","25","39.2126719","-6.6650701","",""
"1331876","","15-01-2024","12:22 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","papa","","PP","93.5","92.2","5.5","39.2126576","-6.6651749","",""
"1331876","","15-01-2024","12:22 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","papa","","PP","99.6","95","6.5","39.2126576","-6.6651749","",""
"1331871","","15-01-2024","12:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","82.5","74.5","3","39.2126407","-6.6653181","",""
"1331871","","15-01-2024","12:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","110.4","101.5","7","39.2126407","-6.6653181","",""
"1331871","","15-01-2024","12:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","87.2","80.2","3.5","39.2126407","-6.6653181","",""
"1331871","","15-01-2024","12:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","88.5","78.9","3","39.2126407","-6.6653181","",""
"1331871","","15-01-2024","12:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-18","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","95.2","87.1","5","39.2126407","-6.6653181","",""
"1331869","","15-01-2024","12:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Rachycentron canadum","","CBA","94.6","88.2","5","39.2153034","-6.6681259","",""
"1331864","","15-01-2024","12:06 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","xiphiasgladius spp","","SWO","177.4","160.8","17","39.2126397","-6.6653181","",""
"1331864","","15-01-2024","12:06 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","xiphiasgladius spp","","SWO","200","173","18","39.2126397","-6.6653181","",""
"1331864","","15-01-2024","12:06 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","xiphiasgladius spp","","SWO","","","","39.2126397","-6.6653181","",""
"1331858","","15-01-2024","11:59 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","scomberomorus commerson","","COM","99.5","92","5","39.2126397","-6.6653181","",""
"1331858","","15-01-2024","11:59 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","scomberomorus commerson","","COM","92.2","82.5","3","39.2126397","-6.6653181","",""
"1331858","","15-01-2024","11:59 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","scomberomorus commerson","","COM","95.6","86.5","4","39.2126397","-6.6653181","",""
"1331855","","15-01-2024","11:56 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Sphyraena barracuda","","GBA","122.6","117.5","5","39.2126403","-6.6653201","",""
"1331855","","15-01-2024","11:56 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Sphyraena barracuda","","GBA","138.3","131.6","8.5","39.2126403","-6.6653201","",""
"1331855","","15-01-2024","11:56 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Sphyraena barracuda","","GBA","149.9","140.6","9","39.2126403","-6.6653201","",""
"1331855","","15-01-2024","11:56 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Sphyraena barracuda","","GBA","150.9","144","13","39.2126403","-6.6653201","",""
"1331855","","15-01-2024","11:56 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARANGE","20","BT","LL","Sphyraena barracuda","","GBA","117.8","110.3","5","39.2126403","-6.6653201","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","93.8","91.1","13","39.2101058","-6.6721054","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","95.6","92.1","12.5","39.2101058","-6.6721054","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","127.6","120.4","29","39.2101058","-6.6721054","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","137.4","134.7","36","39.2101058","-6.6721054","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","115","110.5","26","39.2101058","-6.6721054","",""
"1331843","","15-01-2024","11:16 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-14","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","LL","Thunnus albacares","","YFT","122.5","111.7","23.5","39.2101058","-6.6721054","",""
"1331841","","15-01-2024","11:08 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Rachycentron canadum","","CBA","80.2","73.5","4.5","39.2126416","-6.665321","",""
"1331840","","15-01-2024","11:06 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","101.4","90.5","4.5","39.2126416","-6.665321","",""
"1331840","","15-01-2024","11:06 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","scomberomorus commerson","","COM","94.5","86.9","3.5","39.2126416","-6.665321","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","116.6","111.3","6","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","124.4","116.1","5","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","120.4","112.5","5","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","115.5","107.6","4","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","104","95.5","3.5","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","108.4","101.4","2.5","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","138.8","128.8","8","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","99.6","93.8","3","39.2126856","-6.6648409","",""
"1331839","","15-01-2024","11:03 AM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2023-12-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","15","BT","LL","Sphyraena barracuda","","GBA","112.2","105.2","3","39.2126856","-6.6648409","",""
